Frags,Occurances
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](=[#8])-[#7])-[#6]-[#6]-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#8])=[#8])-[#6])=[#8])-[#6])=[#8])-[#6]-[#6]-[#6]-[#6]-[#7])=[#8])=[#8])-[#6])=[#8])-[#6])-[#7]-[#6](=[#8])-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#6]-[#8])=[#8],4
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#8])=[#8])-[#6])=[#8])-[#6])=[#8])-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](-[#6]-[#7])=[#8])=[#8])=[#8])-[#6])=[#8])-[#6])-[#7]-[#6](=[#8])-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#6]-[#8])=[#8],4
[#6](-[#6](-[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6](:[#6]:1)-[#8])-[#8])-[#8])-[#8],4
[#8]-[#6]:1:[#6]:[#6]:[#6]-2:[#6](-[#8]-[#6](-[#6]-[#6]-2-[#8])-[#6]:2:[#6]:[#6]:[#6](:[#6](:[#6]:2)-[#8])-[#8]):[#6]:1,4
[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6])=[#6](-[#6]=[#6]-[#6])-[#6]-[#6]-[#6],4
[#6](-[#6](=[#6]-[#6])-[#7])(=[#6](-[#6]-[#6]-[#6]-[#7])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#8]=[#6](-[#6]-[#6]-[#6](-[#7]-[#6](-[#6]=[#8])-[#6]-[#6]-[#6](-[#8])=[#8])=[#8])-[#8],4
[#8]=[#6]-[#6]-[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])=[#8],4
[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6](-[#6]-[#8])-[#8],4
[#6]-[#6](-[#7]-[#6]-1-[#6](-[#6]-[#6](-[#8]-[#6]-1-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6]-1-[#8])-[#7]:1:[#6]:[#6]:[#6](:[#7]:[#6]:1=[#8])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8])=[#8],4
[*]-[#6](-[#8]-[#6]-[#6](-[#8]-[#6](=[#8])-[*])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8])=[#8],4
[#8]=[#6](-[#6]-[F])-[#8],4
[*]-[#6](-[#7]-[#6](-[#6](-[#6])-[#8])-[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8]-[#6](-[#8]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])(-[#6]-[#6](-[#6]-[#7]-[#6](=[#8])-[#6])-[#8])-[#6](-[#8])=[#8])-[#8])-[#6]-[#8])=[#8],4
[#6](-[#6](-[#8])=[#8])-[#8]-[#6](-[#6](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])-[#6],4
[#6]-[#6](-[#7]-[#6](-[#6](-[#6])-[#8])-[#6](-[#6]-[#6]-[#8])-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#7]-[#6](=[#8])-[#6])-[#8])-[#8])-[#6]-[#8])=[#8],4
[#6]-[#6](-[#7]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8]-[#6]-[#8]-[#6](-[#6](-[#8])-[#6]-[#8])-[#6](-[#6]-[#6])-[#7])=[#8],4
[#8]-[#6]-[#6](-[#8]-[#6](-[#6])-[#8]-[#6](-[#6])-[#6](-[#8])-[#6]-[#6])-[#6](-[#8])-[#6](-[#8])-[#6]-[#6]-[#8],4
[*]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#16]-[#6](-[#6]-[#6]-[#6])=[#8])-[#16])=[#8],4
[#8]-[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8],4
[#8]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6](-[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6]-[#8])-[#8],4
[#8]=[Mo]=[#8],4
[#6]-[#6](-[#6](-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6])-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6])-[#6]-[#6]-[#6])-[#6])-[#6])-[#6],4
[#6]-[#6](-[#6](-[#6](-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])(-[#6])-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]=[#6])-[#6]-[#6]-[#6],4
[#6]-[#6](-[#6]-[#6]=[#6]-[#6]-[#8])-[#6](-[#8])=[#8],4
[#6]=[#6]-[#6](-[#6])-[#6]-[#6]=[#6]-[#6](-[#8])=[#8],4
[#6]-[#6](-[#6]-[#6]=[#6]-[#6]=[#8])-[#6](-[#8])=[#8],4
[#8]=[#6](-[#6](-[#6])=[#6]-[#6]-[#6](-[#6])-[#6]-[#8])-[#8],4
[#6]-[#6]-1-2-[#6]-[#6]-3=[#6](-[#6](-[#6](-[#6]=[#6]-4-[#7]-[#6](-[#6](-[#6]-4-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6](-[#8])=[#8])-[#6])(-[#6]-4-[#7]=[#6](-[#6](-[#6]-4-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6](-[#6](=[#6]-2-[#6])-[#6]-[#6]-[#6](-[#8])=[#8])=[#7]-1)-[#6])=[#7]-3)(-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6]-[#6]-1=[#6](-[#6]-2=[#7]-[#6]-1(-[#6]-[#6]-1=[#6](-[#6](-[#6](-[#6]=[#6]-[#7]-[#6](-[#6]-3-[#7]=[#6](-[#6](-[#6]-3-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-2)(-[#6])-[#6](-[#6])(-[#6])-[#6])=[#7]-1)(-[#6]-[#6])-[#6])-[#6]-[#6]-[#6])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6]-[#6](-[#6](-[#6]-[#6](-[#8])=[#8])=[#6](-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])(-[#7])-[#6]-[#6]-1=[#6](-[#6](-[#6](-[#6]=[#6]-2-[#7]-[#6](-[#6](-[#6]-2-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6](-[#8])=[#8])-[#6])(-[#6]-2=[#6](-[#6](-[#6](-[#6])=[#7]-2)(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6](-[#8])=[#8])-[#6])=[#7]-1)(-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#8])-[#6]=[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6](-[#6])-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],4
[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]=[#8])=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#8])(-[#6])-[#6]-[#6],4
[#6]-[#6]-[#6]-1=[#6](-[#6](-[#6](-[#6]=[#6]-2-[#7]-[#6](-[#6](-[#6]-2-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6](-[#8])=[#8])-[#6])(-[#6]-2=[#6](-[#6](-[#6](-[#6]-[#6])=[#7]-2)(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6](-[#8])=[#8])-[#6])=[#7]-1)(-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6]-[#6]-[#6](-[#6])(-[#6]=1-[#7]=[#6](-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6])-[#6]=1-[#6]-[#6](-[#8])=[#8])-[#6]-[#6])-[#7]-[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])=[#6]-[#6]-1=[#7]-[#6](-[#6]-[#6])=[#6](-[#6]-1(-[#6]-[#6](-[#8])=[#8])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],4
[#6]-[#6](-[#6]-[#6]-[#6])(-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#8])-[#6]=[#6]-[#6]-[#6],4
[#6](-[#6](-[#6]=[#6](-[#6](-[#8])=[#8])-[Cl])=[#8])-[#6](-[#8])=[#8],4
[#6](-[#6](:[#6]:[#6]:[#6]-[#6]-[#8]):[#6]:[#6])-[#8],4
[*]-[#6]-[#8]-[#6]-[#6](-[#8]-[#6]-[*])-[#6]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#6]-[#8]-[#6]-[#6](-[#8])-[#6]-[#6]-[#8])-[#8])-[#6]-[#8],4
[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6](-[#6])-[#6]-[#6](-[#6])-[#6]-[#6](-[#6])-[#6]-[#6]-[#6](=[#8])-[#8],4
[#6]-[#6](=[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6](-[#6])=[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6],4
[#6](-[#6](-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#6]-[#6]-[#6]=[#8])(-[#6])-[#6],4
[#8]=[#6](-[#6]-[#6]-[#6]-[#6](-[#6](-[#6])-[#8])-[#6])-[#8],4
[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6](-[#6])-[#6]-[#6](-[#6]-[#8])-[#7],4
[#6]-[#6]-[#6]=[#6]-[#6](-[#6](-[#6])(-[#6])-[#6]-[#6](-[#8])-[#6])-[#6]-[#6],4
[#6]-[#6](:[#6]:[#6]-[#6](-[#6](-[#6])-[#8])-[#8]):[#6],4
[#6](-[#6](-[#6](-[#6]=[#6]-[#6]-[#6]-[#6])-[#6])-[#6]-[#6](-[#6])-[#8])-[#6]-[#8],4
[#6](:[#6]:[#6](-[#6]):[#6]-[#6](-[#6](-[#6])-[#8])-[#8])-[#6],4
[#6]-[#6](-[#6])(-[#8])-[#7]-[#6],4
[#6]-[#6](-[#6]-[#6](-[#6]-[#6])-[#6]-[#6](-[#8])=[#8])=[#8],4
[#7]=[#6]-[#6]-[#6]:[#6]:[#6]:[#6],4
[#6](-[#6]-[#6]=[#6]):[#6]:[#6]:[#6]-[#6]-[#6]-[#6]-[#6],4
[#6]-[#6]-[#6](-[#6]=[#6]-[#6])-[#6](-[#6])(-[#6])-[#6]-[#6](=[#8])-[#6],4
[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6]-[#6]-[#6]-[#8])-[#6]-[#6](-[#8])=[#8])-[#6]-[#6]-[#6],4
[#6](-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]=[#6])-[#6]-[#6]-[#6]=[#8])-[#6])-[#6])-[#6]-[#6]-[#6]=[#8],4
[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#8],4
[#6]-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6])-[#6](-[#6]-[#6](-[#8])=[#8])-[#6](-[#6](-[#6](-[#6]-[#6](=[#8])-[#7])(-[#6])-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])(-[#7])-[#6])-[#7],4
[#6]-[#6]-1=[#6]-2-[#7]=[#6](-[#6](-[#6]-2-[#6])(-[#6])-[#6])-[#6]=[#6]-2-[#7]=[#6](-[#6](-[#6]-2-[#6]-[#6]-[#6]=[#8])(-[#6]-[#6](=[#8])-[#7])-[#6])-[#6](=[#6]-2-[#6](-[#6](-[#6](-[#7]-2-[Co])(-[#6]-2-[#7]=[#6]-1-[#6](-[#6]-2-[#6]-[#6]=[#8])(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6])(-[#6]-[#6](=[#8])-[#7])-[#6])-[#6]-[#6]-[#6]=[#8])-[#6],4
[#6]-[#6]-1=[#6]-2-[#7]=[#6](-[#6](-[#6]-2-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6])-[#6])-[#6]=[#6]-2-[#7]=[#6](-[#6](-[#6]-2-[#6]-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6](=[#8])-[#7])-[#6])-[#6](=[#6]-2-[#6](-[#6](-[#6](-[#7]-2-[Co])(-[#6]-2-[#7]=[#6]-1-[#6](-[#6]-2-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6]-[#6](-[#8])=[#8])-[#6])-[#6])(-[#6]-[#6]=[#8])-[#6])-[#6]-[#6]-[#6](-[#8])=[#8])-[#6],4
[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6](-[#8])=[#8],4
[#6]-[#6](-[#6]-1=[#7]-[#6](-[#6](-[#6]-[#6](=[#8])-[#7])-[#6]-1(-[#6]-[#6])-[#6])-[#6]-1(-[#6])-[#6](-[#6]-[#6](=[#8])-[#7])(-[#6])-[#6](-[#6]-[#6]-[#6](=[#8])-[#7])-[#6](-[#7]-1-[Co]-[#6]-[#6](-[#6](-[#8])-[#6])-[#8]-[#6])=[#6](-[#6])-[#6]-1=[#7]-[#6](-[#6](-[#6]-[#6])-[#6]-1(-[#6]-[#6](=[#8])-[#7])-[#6])=[#6]-[#6])=[#6],4
[#6]-[#7]-[#6]:1:[#7]:[#6]:[#7]:[#6](:[#7]:1)-[#7],4
[#7]-[#6]:1:[#7]:[#6](:[#7]:[#6](:[#7]:1)-[Cl])-[#7],4
[#8]-[#6]:1:[#7]:[#6]:[#7]:[#6]:[#7]:1,4
[#8]=[#6](-[#6]:1:[#6](:[#6]:[#6](:[#6]:[#6]:1-[#8])-[#8])-[#8])-[#6]=[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,4
[#6](-[#6]-[#7]-[#6](-[#6]-[#6])-[#6](-[#8])=[#8])-[#6](-[#8])=[#8],4
[#6]-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1-[#8])-[#6]=[#8])-[#6],4
[#6]-[#6]-[#6](:[#6]:[#6]:[#6](:[#6])-[Cl]):[#6],4
[Cl]-[#6]-1=[#6]-[#6]-[#6](=[#6]-[#6]-1)-[Cl],4
[#8]-[#6]-[#6](-[Cl])=[#6]-[#6]-[#6]-[Cl],4
[#6]:1:[#6]:[#7](:[#6](:[#7]:[#6]:1=[#8])=[#8])-[#6]-1-[#6]-[#6](-[#6](-[#8]-1)-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#6]-[#6](-[#6]-[#6](-[#8]-1)-[#6])=[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],4
[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#8],4
[#7]-[#6]-[#6]-[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-1-[#6](=[#8])-[#6]-[#6]-1,4
[#6](-[#6](-[#7]-1-[#6]-[#6]-[#6]-1=[#8])-[#6](-[#8])=[#8])-[#8],4
[#6]-[#6](-[#6](-[#6]=[#8])-[#7]-[#6]=[#8])-[#8]-[#6]-[#6],4
[#6]-[#6](-[#6]=[#8])-[#7]-[#6]-[#8],4
[#6]-[#8]-[#6]-[#7](-[#6]-[#6])-[#6]-[#6],4
[#7](-[#6]-[#6]-[#6]:1:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]-2-[#8]-[#6](-[#6](-[#6](-[#6]-2-[#8])-[#8])-[#8])-[#6]-[#8]):[#6]:[#6]:1)-[#6]-[#6],4
[#8](-[#6]-[#6]-[#6](-[#6]-[#6]-[#6])-[#6])-[#6](-[#6]-[#8])-[#6]-[#8]-[#6]-[#6],4
[#6]-[#7]-[#6](-[#6](-[#7]-[#6]-1-[#6](-[#7]-[#6](-[#6](-[#7]-[#6]-2-[#6](-[#7]-[#6]-3-[#6](-[#7]-[#6](-[#6](-[#6]:4:[#6]:[#6]:[#6](-[#8]-[#6]:5:[#6]:[#6]-2:[#6]:[#6](-[#8]-[#6]:2:[#6]:[#6]:[#6](-[#6]-1-[#8]):[#6]:[#6]:2-[Cl]):[#6]:5-[#8]):[#6](:[#6]:4)-[Cl])-[#8])-[#6](-[#7]-[#6](-[#6]:1:[#6]:[#6](:[#6]:[#6](:[#6]:1-[#6]:1:[#6]:[#6]-3:[#6]:[#6]:[#6]:1-[#8])-[#8])-[#8])-[#6](-[#8])=[#8])=[#8])=[#8])=[#8])=[#8])-[#6]-[#6](=[#8])-[#7])=[#8])=[#8])-[#6]-[#6](-[#6])-[#6],4
[#8]-[#6]-1-[#8]-[#6](-[#6])-[#6](-[#8])-[#6](-[#7])(-[#6])-[#6]-1,4
[#7]-[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#6](-[#6]-[#8])-[#8])-[#6],4
[*]-[#16]-[#6](-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]=[#8])-[#8])=[#8],4
[*]-[#16]-[#6](-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]=[#8])=[#8])=[#8],4
[*]-[#16]-[#6]-[#6](-[#6](-[#7]-[#6]-1-[#6](-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8])-[#8]-[#6]-1-[#6](-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8])-[#8])=[#8])-[#7]-[#6](=[#8])-[#6],4
[*]-[#16]-[#6](-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]=[#8])=[#8],4
[#6]=[#6]-[#6]-[#6](:[#6]:[#6]:[#6]:[#6]-[#6]-[#6]-[#6]):[#6],4
[#7](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,4
[#8]-[#6]-[#6](-[Cl])(-[Cl])-[Cl],4
[Cl]-[#6](-[#6]-[#6](-[Cl])-[#6])-[#6]-[#6],4
[#6]-[#6](-[#7]-[#7])=[#8],4
[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1-[#7])-[#6],4
[#6]=[#6]-[#6]-[#6]=[#6]-[#6]=[#6]-[#8],4
[#6](-[#6]-[#6]-[#6]-[#6]-1(-[#8]-[#6]-1-[#6])-[#6])-[#6],4
[#6]=[#6](-[#6]-1-[#6]-[#6]-[#6](-[#8]-[#6]-[#6]-1)-[#6])-[#6],4
[#6](-[#6](-[#6])-[#6]-[#6]-[#6]-1(-[#8]-[#6]-1)-[#6])-[#6],4
[#6]=[#6](-[#6]-1-[#6]-[#6]-[#6](-[#6](-[#6]-1)-[#8])-[#6])-[#6],4
[#6]=[#6](-[#6](-[#6]-[#6]-[#8])-[#6]-[#6]-[#6](-[#8])-[#6])-[#6],4
[#6]-[#7]:1:[#6]:[#7]:[#6]:2:[#6]:1:[#6](:[#7]:[#6](:[#7]:2-[#6])=[#8])=[#8],4
[#6]-[#7]:1:[#6](:[#6]:2:[#6](:[#7]:[#6]:1=[#8]):[#7]:[#6]:[#7]:2-[#6])=[#8],4
[#6]:1:[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:2:[#6]:1:[#6]:[#6]:[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,4
[#6]-[#7]-[#6]-[#6]-[#6]-[#6](-[#8]-[#6]-[#6])-[#6](:[#6]:[#6]:[#6]):[#6],4
[#7]#[#6]-[#6]:1:[#6]:[#6]:[#6]-2:[#6](-[#6]-[#8]-[#6]-2(-[#6]:2:[#6]:[#6]:[#6](:[#6]:[#6]:2)-[F])-[#6]-[#6]-[#6]-[#7]):[#6]:1,4
[#7]-[#15](-[#7](-[#6]-[#6]-[Cl])-[#6]-[#6]-[Cl])(-[#8]-[#6]-[#6]-[#6])=[#8],4
[#6](-[#6](-[#8])-[#6](-[#6])=[#6](-[#6]-[#6])-[#6])-[#6],4
[#6]-[#6]=[#6]-[#6](-[#6])=[#6](-[#6]-[#8])-[#6],4
[#8]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8],4
[#6]-[#6]=[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-[#6](-[#6]-[#6]-[#6]-1-2-[#6])-[#6]-1(-[#6])-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-1)-[#6],4
[#8]=[#6](-[#6]-[#6](-[#6]=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8],4
[#6]-[#6]-[#6](-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8])-[#6]-[#8],4
[#6]-[#6]-[#6](-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8])-[#6]=[#8],4
[#6]-1-[#6]-[#6](-[#8]-[#6]-2-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]=[#8])-[#8]-2)-[#6]-[#6]-[#6]-1,4
[#6]-[#6]-[#6]:1:[#6]-2:[#6](-[#6]:3:[#6]:[#6]-4:[#6](-[#6]-[#8]-[#6](-[#6]-4(-[#6]-[#6])-[#8])=[#8]):[#6](:[#7]:3-[#6]-2)=[#8]):[#7]:[#6]:2:[#6]:[#6]:[#6](:[#6]:[#6]:1:2)-[#8],4
[#6]-[#6](-[#7]-[#6](-[#6](-[#7]-[#6]-[#6]-[#8])=[#8])-[#6]-[#16]-[#6]-[#8])=[#8],4
[#6](-[#6])-[#8]-[#6](-[#6](-[#7])-[#6]=[#6]-[#6])-[#6],4
[#6](:[#6]:[#7]:[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8]-[#6]):[#6],4
[#6]=[#6]-[#6](-[#6])-[#6]-[#6]-[#6](-[#8]-[#6]=[#8])-[#6],4
[#6]=[#6](-[#6]-[#6]-[#6](=[#8])-[#8]-[#6]-[#6]-[#6])-[#6],4
[#6]=[#6](-[#6](-[#6]-[#8])-[#6]-[#6]-[#6](-[#6]=[#8])-[#6])-[#6],4
[#6]-[#6](-[#6]-[#6](-[#8])=[#8])-[#6]-[#6]-[#6](-[#8])-[#6],4
[*]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7])-[#6]-[#6])=[#8])-[*])=[#8])-[*])=[#8],4
[#8]=[#6]-[#6](-[#6]-[#16](-[#8])(=[#8])=[#8])-[#8],4
[#8]=[#16](-[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#8])(-[#8])=[#8],4
[#6]=[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-3=[#6]-[#6]-[#6]-4-[#6]-[#6](-[#6]-[#6]-[#6]-4(-[#6]-3-[#6]-[#6]-[#6]-1-2-[#6])-[#6])-[#8])-[#6],4
[#6]-[#6](-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]=[#6]-[#6]-[#6]-[#6])-[#6])-[#6])=[#6]-[#6],4
[#6]-[#6]=[#6](-[#6](-[#6])-[#6])-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6](-[#6]-1(-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6])-[#6],4
