Frags,Occurances
[#6]-[#6](-[#7]-[#6]-[#6](-[#8]-[#6](-[#6]-[#6]-[#6])-[#8]-[#6]-[#6])-[#6](-[#8])-[#6](-[#6])-[#8]-[#6]-[#8])=[#8],65
[#6]-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8],65
[#7]-[#6](-[#6](-[#8])-[#6](-[#8])-[#8]-[#6]-[#6]-[#8])-[#6]-[#8],65
[#6]:[#6]:[#7](:[#6]:[#7]:[#6]=[#8])-[#6]-[#6]-[#6](-[#6](-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],65
[#6]-[#6]:[#6]:[#6]:[#6]:[#6]:[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8],65
[*]-[#16]-[#6](-[#6]-[#6](-[#6]-[#6]-[#6])=[#8])=[#8],65
[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],65
[#8]=[#6]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6]-[#6])-[#8],66
[*]-[#8]-[#6]-[#6](-[#6]-[#8]-[#15](-[#8]-[#6]-[#6]-[#7])(-[#8])=[#8])-[#8],66
[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6]=[#6](-[#6]-[#6]-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6],66
[#7]=[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#8],66
[#6](-[#6]=[#8])-[#6]-[#6](-[#6]=[#6]-[#6]-[#6])(-[#6])-[#6],66
[#8]-[#6](-[#6](-[#6](-[#6]-[#7])-[#8]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#8])-[#6]-[#8],66
[#6]:[#6]-[#6]-[#6](-[#6]-[#8])-[#7]-[#6](-[#6])=[#8],66
[#6]-[#6]-[#6]-[#6](-[#6](-[#6](-[#6])-[#6]-[#6]=[#8])(-[#6])-[#6](-[#8])-[#6])-[#6],66
[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8])-[#8]-[#6](-[#6]-[#6](-[#8]-[#6](-[#6]-[#6])-[#8]-[#6](-[#6])-[#6]-[#8])-[#6]-[#6])-[#6],66
[#6](-[#7]=[#6](-[#6]=[#6])-[#6]-[#6]-[#6])(-[#6]-[#6])=[#6]-[#6]:1:[#6](-[#6]):[#6](-[#6]):[#6](:[#7]:1)-[#6],66
[*]-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#7]-[#6](=[#8])-[#6])-[#8]-[#6](-[#6]-[#6])-[#8]-[#6](-[#6]-[*])-[#6])-[#8])-[#6],66
[#8]=[#6](-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#8],66
[#8]-[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6])-[#8]-[#6]-[#6]-[#6]-[#8]-[#6](-[#6]-[#7]-[#6](=[#8])-[#6])-[#8])-[#6]-[#8],66
[#6](-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-[#6]-[#6]-[#6])(-[#8])=[#8])(-[#8])=[#8])-[#8],66
[*]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])(-[#8])=[#8])(-[#8])=[#8],66
[#6](-[#6](-[#6](-[#8])-[#6]-[#8])-[#8])(-[#8]-[#6]-[#6]-[#7])-[#6]-[#7],66
[#6](-[#6](-[#6](-[#6])-[#16])-[#7]-[#6](=[#8])-[*])=[#8],66
[#6](-[#6])-[#6]-[#16]-[#16],66
[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1):[#6](-[#6]-[#6]-[#8]):[#6],66
[#6](:[#7]:[#6](-[#7]):[#6]-[#6]):[#7],66
[#6](-[#6]-[#6](-[#8])=[#8])(-[#6]-[#6](-[#6])-[#8]-[#6]-1-[#6]-[#6]-[#6](-[#6](-[#8]-1)-[#6])-[#8])-[#8],66
[#6]-[#6]-[#6](-[#6]-[#6])-[#6](-[#6]-[#6]-[#6](=[#8])-[#7])-[#6],66
[#6](-[#6](-[#6]-[#6]-[#6])(-[#6])-[#6])-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6])-[#6])-[#6])-[#6])-[#6],66
[#8]=[#15](-[#8]-[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#8])-[#6]-[#8]-[#6])(-[#8])-[#8],66
[#7](:[#6]-[#6]-[#6]):[#6](-[#6]):[#6]-[#6],66
[#6]-[#6](-[#6])=[#6](-[#6]-[#6]-[#6]-[#8])-[#6]=[#6]-[#6],66
[#8]-[#6](-[#6]=[#8])-[#8]-[#6](-[#6]-[#8])-[#6]-[#8],66
[#6]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6]-[#6]-[#6]-[#8],66
[#6](-[#6](-[#8])-[#6]-[#8])-[#6](-[#8]-[#6]-[#6])-[#8]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7])-[#7],66
[#6](-[#6](-[#6](-[#6])-[#8])-[#7])-[#8]-[#6]-[#6](-[#8]-[#6]-[#6]-[#8])-[#6]-[#8],66
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6](-[#6](-[#6])-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6])-[#8])-[#6])-[#6])-[#6],66
[#6]-[#6](-[#8])-[#6]-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])-[#8])-[#6])-[#6](-[#6]-[#8])-[#8],66
[#6]-[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6](-[#8])=[#8],66
[#6](-[#8]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[*])=[#8])-[#6]-[#8]-[#6]-[*],66
[#8]-[#6]-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#6])-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8])-[#6](-[#8])-[#6],66
[#8]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1,66
[#6](-[#6]-[#8])-[#6]-[#6](-[#6]-[#6]-[#8])-[#6](-[#8])=[#8],66
[#8]=[#15](-[#8]-[#6])(-[#8]-[#6]-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#8])-[#8],66
[#7]-[#6](-[#6]-[#6]-[#6]=[#6])=[#8],66
[#6]-[#7]-[#6]-[#6]-[#8]-[#15](-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])(-[#8])=[#8],66
[#6]-[#6]-[#7]:1:[#6]:[#6](-[#6]):[#6]:[#6]:[#6]:1,66
[#8]-[#6](=[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]=[#6],66
[#6]-[#6]-1=[#6](-[#6](-[#6]-[#6]-[#6]-1)(-[#6])-[#6])-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6](=[#6]-[#6]=[#6]-[#6]=[#6](-[#6]=[#6]-[#6]=[#6](-[#6])-[#6])-[#6])-[#6])-[#6],66
[#8]=[#6](-[#6])-[#6]-[#6]-[#6](-[#8])(-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])-[#6],66
[*]-[#16]-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])=[#8],66
[#6](-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6])-[#6],66
[#6]-[#6](-[#7]-[#6](-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#8]-[#6]-[#6])-[#6]-[#8]-[#6]-[#6])=[#8],66
[#6](-[#6]-[#8]-[#6]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#6])-[#8])-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#7],66
[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6]=[#8])=[#6]-[#6])-[#6],66
[#8]=[#6](-[#7]-[#6]-[#7]-[#6])-[#6],66
[*]-[#6]-[#8]-[#6]-[#6](-[#8]-[#6])-[#6]-[#8]-[#15](-[#8]-[#6]-[#6]-[#6]-[#8])(-[#8])=[#8],66
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#8])-[#6](-[#6]-1)-[#8]-[#6]-[#6]-[#7]-[#6]-[#6])-[#6]-[#8],66
[#6]-[#6]-[#6](-[#6](-[#6])-[#6]:1:[#6](:[#6]:[#6]:[#6]:[#6]:1)-[#6]-[#6])-[#8],66
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#7]-[#6](=[#8])-[#6])-[#8])-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])-[#6]-[#8],66
[#6]:1:[#6]:[#6](:[#6]:2:[#6](:[#6]:[#6]:[#6]:[#6]:2:[#6]:1)-[#8])-[#8],66
[#8]=[#15](-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8])(-[#8])-[#8],66
[*]-[#6](-[#7]-[#6](-[#6](-[#6])-[#8])-[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6](-[#6]-[#8])-[#8])=[#8],66
[#7]-[#6]-[#6]-[#6](-[#7]-[#6]-[#6]-[#6])=[#8],66
[#6](-[#6])-[#6]=[#6]-[#6]=[#6]-[#6]:[#6](-[#6]):[#6]:[#6],66
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]:[#6](:[#6]:[#6]-[#6])-[#6]-[#6],66
[*]-[#6](-[#6](-[#8])=[#8])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]-[#6]-[#6])=[#8])-[*])=[#8])-[*])=[#8],66
[#6]-[#6](:[#6]:[#6](:[#6]:[#6]):[#7]:[#6]):[#6]-[#6],66
[#7]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6](-[#8])=[#8],66
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]=[#8],66
[#7](:[#6]-[#6]-[#6]-[#6]-[#6]):[#6](-[#6]):[#6],66
[#6](-[#6]-[#8]-[#6]-[#6]-[#6]=[#8])=[#6],66
[#6]-[#6](-[#6](-[#6](-[#6])-[#6](-[#8])-[#6])-[#6]-[#6])-[#6]-[#6]-[#6](-[#8])=[#8],66
[#7]-[#6](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6](-[#7]-[#6]-[#6]-[#6]-[#6])=[#8],66
[#6](-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#8])-[*])-[#8]-[#6]-[#6](-[#6](-[#8])-[#6])-[#7],66
[#7]-[#6]-[#6]-[#6](-[#6]=[#8])-[#8],66
[#8]-[#6](-[#6](-[#8])-[#6]-[#6]-[#6])-[#6]:[#6]:[#6]:[#6],66
[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#6](-[#6](-[#8])-[*])-[#8])-[#8]-[#6]-[#6]-[#6]-[#8],66
[#6]-[#6]-1-2-[#6]-[#6]-[#6]-[#6]-1-[#6]-1-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-2)(-[#6])-[#6]=[#6]-[#6](=[#8])-[#6],66
[#6](:[#6])(:[#6](-[#6]-[#6](-[#8])=[#8]):[#6]:[#6]:[#6])-[#6],66
[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#6]-[#6](=[#6]-[#6]-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6])-[#6],66
[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]=[#8],66
[#8]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6](-[#6]-[#6]-[#6]=[#6](-[#6])-[#6])-[#6],66
[#16]-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-[#6]-[#8],66
[#6](-[#6]-[#6](-[#6])=[#8])-[#6]-[#6](-[#6]-[#6])-[#6](-[#6]-1(-[#6])-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-1)-[#6]-[#6],66
[#6](-[#6]-[#6]-[#6]-[#6](-[#6])=[#6]-[#6]=[#6]-[#6])-[#8],66
[#8]=[#6](-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8])-[#8],66
[#6]-[#6](-[#6](-[#8])-[#6]-[#8])-[#8]-[#6](-[#6])-[#8]-[#6]-1-[#6](-[#6]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7])-[#7],66
[#7]-[#6]-[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-[#8])-[#6])=[#8],66
[#6]-[#6]-[#6](-[#6]-[#6]-[#6](-[#6]-[#6]-[#8])-[#8])-[#6](-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6],66
[#6]-[#6]=[#6](-[#6]=[#8])-[#6]-[#6]-[#6]=[#8],66
[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#8],66
[#6]-[#6](-[#6]-[#6]-[#6]-[#8])(-[#6]-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],66
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#16]-[#6]-[#6]-[#7]-[#6](-[#6]-[#6]-[#7]-[#6](-[#6](-[#6](-[#6]-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8])-[#7]:1:[#6]:[#7]:[#6]:2:[#6](:[#7]:[#6]:[#7]:[#6]:1:2)-[#7])(-[#8])=[#8])(-[#8])=[#8])(-[#6])-[#6])-[#8])=[#8])=[#8])=[#8],66
[#6]-[#6](-[#6](-[#6](-[#8])=[#8])-[#7])-[#8],66
[#6](-[#7]-[#6]=[#8])-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6],66
[*]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6]-[#6]-1)-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8]-[#6]-1-[#8]-[#6](-[#6]-[#6]-[#6]-1)-[#6])-[#6])-[#6],66
[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6]-1-[#8])-[#7](:[#6]:[#6]:[#6]):[#6]:[#7])-[#6]-[#8]-[#15](-[#8])=[#8])(-[#8])=[#8],66
[#6]-[#6]-1-2-[#6]-[#6](-[#6]-3-[#6](-[#6]-1-[#6]-[#6]-[#6]-2)-[#6]-[#6]-[#6]-1=[#6]-[#6](-[#6]-[#6]-[#6]-3-1-[#6])=[#8])-[#8],66
[#7](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6](-[#6]=[#8])-[#8]-[#6],66
[#7]-[#6](-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6](-[#6]-[#8])-[#8])-[#8])-[#6]-[#8])-[#6](-[#8])-[#6](-[#8])-[#6])-[#6],66
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],66
[*]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#6]-[#8]-[#15](-[#8]-[#6]-1-[#6](-[#8]-[#6](-[#6]-1-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6])-[#6]-[#8]-[#15](-[#8])=[#8])(-[#8])=[#8],66
[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#8]-[#6]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6]-[#6]-[#8])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8])-[#6]-[#8],66
[#6]-[#6](-[#7]-[#6](-[#6]-[#8]-[#6]-[#6])-[#6]=[#8])=[#8],66
[#6]-[#6](-[#6](-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1)-[#8])-[#8])-[#6]-[#8])-[#6])-[#7]-[#6](=[#8])-[*],66
[#6](-[#6](-[#6]:1:[#6]:[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6]-[#8]-[#6])-[#6],66
[#8]=[#6]-[#6]-[#6](-[#6])-[#8]-[#6](-[#8]-[#6](-[#6]-[#8])-[#6](-[#8])-[#6]-[#8])-[#6],66
[#6](-[#6](-[#6]-[#8]-[#6]-[#6]-[#8])-[#8]-[#6]-[#6](-[#6]-[#6]-[#6])-[#7])-[#8],66
[#6](-[#6](-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#8]-[#6]-[*])-[#8]-[#6]-[#6]-[#6]-[#6]-[#6],66
[#6]-[#6]-[#6](-[#6]=[#8])-[#7]-[#6](-[#6]-[#6]-[#6](-[#6]=[#8])-[#7])=[#8],66
[#6]:[#6]:[#6](-[#6]-[#6](-[#8])=[#8]):[#6](-[#6]):[#6]:[#6],66
[#6](-[#8]-[#6])(-[#6]=[#6]-[#6])-[#8],66
[#6]-[#6](-[#6](-[#6]-[#6]-[#6](-[#6](-[#6](-[#6]-[#6]-1-[#6]-[#6]-[#6]-[#6](-[#6]-1)(-[#6])-[#6])-[#6]-[#6])-[#6]-[#6])-[#6])-[#6])-[#6],67
[#6](-[#6](-[#6])-[#6]-[#6])-[#6](-[#8]-[#6]-[#6]-[#6]-[#6]-[#8])=[#8],67
[#7]-[#6](-[#6](-[#8])-[#6])-[#6]=[#6],67
[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1-[#6](-[#8])=[#8])-[#8],67
[#6]-[#7]-[#6](-[#6]-[#6](-[#8])-[#8]-[#6]-[#6]-[#8])-[#6],67
[#6]-[#6]-[#6](-[#6]=[#6]-[#6]-[#6])-[#6]-[#6]-[#6](=[#8])-[#6],67
[#8]-[#6](-[#6](-[#8])-[#6])-[#6]:1:[#6]:[#6]:[#6]:[#6](:[#6]:1):[#6]:[#6]:[#6],67
[#6]-[#6](-[#6]-[#6](-[#8])-[#6](-[#6])-[#6]=[#8])-[#8]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6])-[#8],67
[#8]-[#6](-[#6](-[#6])-[#8])-[#6](-[#8]-[#6]-[#6])-[#8]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6])-[#6](-[#6]-[#8])-[#7]-[#6],67
[*]-[#6](-[#6]=[#8])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#6]-[#6](-[#6])-[#6])-[#7])=[#8])-[*])=[#8],67
[#6]-[#6]-[#6]-[#6](-[#6]-[#7])-[#8]-[#6]-[#6](-[#8])-[#6](-[#8])-[#6](-[#6]-[#8])-[#8],67
[#6]-[#6](-[#6](-[#6](-[#8])=[#8])-[#8])-[#6]-[#8],67
[#6](-[#6]=[#6](-[#6](-[#8])=[#8])-[#6])-[#8],67
[#6]-1-[#6](-[#8]-[#6](-[#6]-[#6]-1-[#8])-[#6])-[#8]-[#15](-[#8]-[#15](-[#8]-[#6]-[#6]-1-[#8]-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#7](:[#6]:[#7]):[#6]:[#6]:[#6]=[#8])(-[#8])=[#8])(-[#8])=[#8],67
[#8]=[#15](-[#8]-[#6]-1-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#8])-[#8])(-[#8])-[#8],67
[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#6](-[#6](-[#8])-[*])-[#8])-[#8]-[#6]-[#6]-[#6]-[#6]-[#6],67
[#6]:1:[#6]:[#6](:[#6](:[#6]:[#6]:1-[#8]):[#7]:[#6]):[#6],67
[#6](-[#6]-[#6](-[#8])(-[#6])-[#6]-[#6]=[#8])=[#8],67
[#6](:[#6](-[#6]):[#6]:[#6]:[#6]:[#7]:[#6])(:[#6])-[#6],67
[#6]-[#6](-[#7]-[#6](-[#6]-[#7])-[#6]-[#8]-[#6]-[#6])=[#8],67
[*]-[#8]-[#6](-[#6]-[#6]-[#8])-[#8]-[#6]-[#6]-[#8]-[#6](-[#6]-[#8])-[#8]-[#6]-[#6](-[#6])-[#8]-[#6]-1-[#8]-[#6]-[#6](-[#6](-[#6]-1)-[#8])-[*],67
[#8]-[#6]-[#6](-[#6](-[#8])-[#6](-[#8])-[#6]-[#8]-[#15](-[#8]-[#15](-[#8])(-[#8])=[#8])(-[#8])=[#8])-[#8],67
[#6](-[#6])-[#6](-[#6](-[#6](-[#7]-[#6])-[#6]-[#6])-[#6])(-[#6])-[#6]-[#6]-[#6],67
[#6]:[#6]-[#6](-[#6]-[#6]-[#6]-[#6]-[#8])-[#8],67
[#6]-[#6]=[#6](-[#8])-[#6]-[#6]-[#8],67
[#6](-[#6](-[#6]-[#8])-[#7](-[#6])-[#6])-[#8],67
[#6](-[#6](-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6](=[#8])-[#8])-[#6]=[#6]-[#6]-[#6],67
[#6]-[#8]-[#6](:[#6]:[#6]):[#6]:[#6]:[#6]-[#6]-[#6]-[#7]-[#6]=[#8],67
[*]-[#16]-[#6](-[#6]-[#6](-[#6])-[#8])=[#8],67
[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-[#8]-[#6](-[#6]-[#6]-[#8]-[#15](-[#8])(-[#8])=[#8])-[#6]-[#6](-[#8])-[#6],67
[#6]-[#6]=[#6]-[#6]-[#8]-[#6]-[#6]-[#6]=[#6]-[#6]-[#6],67
[#8]=[#6](-[#6](-[#8])-[#6](-[#6])-[#8]-[#6])-[#6],67
[#6]-[#6](-[#6](-[#8]-[#6](-[#6]-[#8])-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6])-[#7]-[#6](=[#8])-[*],67
[#6](-[#6](-[#8])-[#6](-[#8]-[#6]-[#8]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8])-[#6]-[#8]-[#6]-[#6]-[#6](-[#8])-[#6]-[#8])-[#6]-[#6],67
[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6],67
[#6]-[#6]-[#7]-[#6]:[#7]:[#6]:[#7]:[#6]:[#7],67
[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#8]-[#6]-1-[#6](-[#6](-[#8]-[#6](-[#8])-[#6]-1)-[#6]-[#8])-[#8])-[#8],67
[#6]-[#6]-[#6](:[#6]:[#6]:[#6]-[#8]-[#6]-1-[#8]-[#6](-[#6](-[#6](-[#6]-1-[#8])-[#8])-[#8])-[#6]-[#8]):[#6]:[#6],67
[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#8])=[#8])=[#6]-[#6],67
[#6](-[#6]-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6])-[#8])-[#6],67
[#6]-[#6]:[#6]:[#7]:[#6]:[#7]:[#6]-[#7],67
[#6](-[#6]:1:[#6]:[#6](-[#8]):[#6]:[#6](:[#6]:1)-[#6]-[#6])-[#8],67
[#6]-[#6](-[#6]-[#8])-[#8]-[#15](-[#8]-[#6]-[#6](-[#6](-[#6](-[#6]-[#7](:[#6]):[#6]:[#7]:[#6]:[#7]:[#6]:[#6])-[#8])-[#8])-[#8])(-[#8])=[#8],67
[#6](-[#7]-[#6]-[#6]-[#8]-[#6]-[#6](-[#6](-[#6]-[#8]-[#6]-[#6]-[#8])-[#8])-[#8])=[#8],67
[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-[#8])-[#6]-[#6]-[#6]-[#6]-[#8])=[#8],67
[#8]-[#6](-[#6](-[#8])-[#6]-[#6](-[#8])-[#6]:[#6]:[#6]:[#6]:[#6]:[#6])-[#6],67
[#6]-[#6](-[#6]-[#6]-[#6](-[#6])-[#6]-[#6]-[#6])-[#8]-[#6](-[#6]-[#6]-[#6]-[#6]-[#8])=[#8],67
[*]-[#7]-[#6](-[#6](-[#7]-[#6](=[#8])-[*])-[#6]-[#6]-[#6]-[#7]-[#6])=[#8],67
[#6]-[#6]-[#6](-[#6]=[#6]-[#6](-[#6](-[#6](-[#6])-[#6]-[#6]-[#6])-[#6]-[#6])-[#6])-[#6],67
[*]-[#6]:1:[#6](:[#6]:[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#6]:1-[#8])-[#6],67
[#6]-[#7]-[#6](:[#6]):[#6]-[#7]-[#6],67
[#6]-[#6]-[#16]-[#6]-[#6](-[#6]-[#6]-[#6])-[#8],67
[#6]-[#6]-[#6](-[#7]-[#6]-[#6]-[#16]-[#6]-[#6]=[#6]-[#6](-[#8])=[#8])=[#8],67
[#6](-[#6]-[#6])-[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]=[#6]-[#6],67
[#6]-[#6](-[#6]-[#6]-[#6]-[#6](-[#6]-1-[#6]-[#6]-[#6]-2-[#6]-3-[#6]-[#6]=[#6]-4-[#6]-[#6](-[#6]-[#6]-[#6]-4(-[#6]-3-[#6]-[#6]-[#6]-1-2-[#6])-[#6])-[#8])-[#6])-[#6],67
